name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
4,0,0,450.0,14,12,4,4497,2013,4,400,4.0
6,0,0,175.0,14,4,2,4532,2013,4,134,4.0
9,0,0,600.0,14,11,2,3452,2016,1,418,3.0
8,0,0,400.0,14,9,3,4726,2012,10,53,4.0
5,0,0,176.0,14,11,1,4390,2013,9,415,3.0
2,0,0,1.0,29,13,1,4431,2013,3,53,4.0
6,0,0,1.5,29,8,2,2399,2018,8,67,1.0
6,0,0,400.0,14,5,1,2898,2017,5,394,4.0
7,0,0,100.0,14,8,3,4563,2012,10,459,3.0
6,0,0,350.0,14,8,5,3133,2017,3,400,4.0
7,0,0,1.0,29,13,8,3138,2017,1,68,4.0
2,0,0,250.0,14,5,1,2122,2019,10,400,3.0
3,0,0,8.0,71,8,1,1964,2019,12,400,4.0
4,0,0,100.0,14,5,1,1264,2022,4,75,4.0
4,0,0,500.0,14,12,1,1070,2022,10,53,4.0
3,0,0,1.0,32,11,3,620,2023,8,400,4.0
1,0,0,500.0,14,2,1,537,2024,3,30,4.0
2,0,0,100.0,14,5,10,4445,2013,4,459,4.0
5,0,0,100.0,14,8,7,2750,2018,4,459,4.0
4,0,0,175.0,14,7,3,3468,2016,4,459,4.0
6,0,0,250.0,14,11,3,2433,2018,6,418,4.0
4,0,0,500.0,14,5,2,3876,2015,2,18,4.0
3,0,0,335.0,14,11,3,2675,2017,1,18,4.0
1,0,0,1000.0,14,7,4,3671,2015,9,298,4.0
2,0,0,330.0,14,14,5,3459,2016,4,459,4.0
4,0,0,500.0,14,12,3,3052,2017,1,18,3.0
4,1,0,1.0,32,10,2,2616,2018,6,396,3.0
4,0,0,500.0,14,11,6,3494,2016,3,18,4.0
3,0,0,175.0,14,5,12,4722,2012,11,459,4.0
3,0,0,400.0,44,15,8,3561,2015,12,18,3.0
7,0,0,1500.0,42,7,1,3742,2014,12,67,1.0
14,0,0,360.0,42,7,2,3708,2015,9,134,3.28450954283178
12,0,0,225.0,14,12,1,2352,2019,4,18,4.0
10,0,0,5.0,29,1,1,2004,2019,6,384,3.28450954283178
5,0,0,150.0,14,4,2,2096,2019,10,81,3.0
5,0,0,160.0,14,11,2,1798,2020,1,418,3.0
4,0,0,200.0,14,4,3,2954,2017,3,459,4.0
4,0,0,200.0,14,12,8,1358,2021,10,305,1.0
5,0,0,450.0,14,9,1,440,2023,9,400,4.0
1,0,0,125.0,14,7,8,3648,2015,10,418,3.0
5,0,0,93.0,14,14,3,2603,2018,6,451,3.0
9,0,0,100.0,14,11,10,4901,2012,5,337,4.0
3,0,0,138.0,14,8,2,3844,2015,3,459,4.0
6,0,0,320.0,14,4,2,3635,2015,4,134,4.0
4,0,0,400.0,14,9,2,4392,2013,10,18,4.0
6,0,0,200.0,14,6,3,3779,2015,4,400,4.0
6,0,0,415.0,14,6,2,3199,2015,1,505,4.0
3,0,0,400.0,14,12,2,3219,2016,7,400,1.0
2,0,0,190.0,14,5,3,3264,2016,6,134,4.0
7,0,0,140.0,14,3,1,2925,2017,9,459,4.0
2,0,0,360.0,14,7,3,3050,2017,5,459,4.0
4,0,0,90.0,14,5,3,2697,2018,4,459,3.0
6,0,0,500.0,42,9,3,4639,2013,1,67,3.28450954283178
4,0,0,420.0,14,4,3,2622,2018,3,459,4.0
2,0,0,430.0,42,6,3,2565,2018,4,134,4.0
2,0,0,500.0,14,6,1,2310,2018,11,459,4.0
3,0,0,13.0,59,6,2,2344,2019,1,13,4.0
1,0,0,500.0,14,7,2,2172,2019,2,84,3.28450954283178
7,0,0,230.0,14,2,2,2337,2019,4,430,3.0
1,0,0,500.0,14,1,1,1756,2020,2,17,4.0
4,0,0,500.0,14,15,4,1789,2020,11,18,4.0
2,0,0,250.0,44,12,1,1185,2022,7,400,3.28450954283178
4,0,0,220.0,14,3,1,854,2023,5,405,4.0
2,0,0,4.0,71,7,4,603,2024,1,159,4.0
3,0,0,225.0,14,10,5,4403,2013,5,75,4.0
1,0,0,400.0,14,12,3,4374,2013,11,400,1.0
4,0,0,820.0,14,15,2,4513,2012,5,400,4.0
5,0,0,500.0,14,4,1,3469,2016,2,18,4.0
3,0,0,120.0,14,5,3,2680,2018,6,159,3.0
5,0,0,120.0,14,11,2,3785,2015,5,415,3.0
6,0,0,169.0,14,11,1,4155,2013,11,451,4.0
3,0,0,1.0,29,9,3,2568,2018,8,68,4.0
1,0,0,680.0,14,1,1,3669,2014,12,318,2.0
5,0,0,500.0,14,5,2,2748,2018,4,400,4.0
4,0,0,110.0,14,7,2,2672,2018,5,418,3.28450954283178
3,0,0,1.0,44,6,1,3481,2016,1,159,1.0
3,0,0,1.0,29,6,1,4644,2012,12,418,1.0
1,0,0,270.0,14,14,2,2914,2017,10,22,3.0
4,0,0,115.0,14,11,1,2075,2019,6,400,3.0
3,0,0,510.0,14,4,1,2146,2019,10,405,3.0
1,0,0,200.0,14,6,2,2030,2020,1,400,3.0
2,0,0,400.0,14,5,1,1930,2020,2,400,3.0
1,0,0,500.0,14,8,2,1707,2021,2,75,3.28450954283178
4,0,0,500.0,19,9,3,1621,2021,4,402,4.0
2,0,0,425.0,14,4,1,1101,2021,5,400,4.0
3,0,0,500.0,14,10,1,1158,2022,5,159,1.0
3,0,0,280.0,14,11,1,982,2022,6,400,1.0
4,0,0,175.0,14,10,7,924,2023,4,344,4.0
2,0,0,400.0,14,5,1,593,2024,2,75,4.0
1,0,0,500.0,14,12,1,224,2024,11,400,3.28450954283178
2,0,0,260.0,14,4,1,3187,2016,12,134,4.0
3,0,0,250.0,14,12,5,3466,2016,4,400,3.0
4,0,0,1.0,29,7,1,3670,2015,8,418,3.0
3,0,0,350.0,14,5,2,2221,2019,7,16,1.0
2,0,0,250.0,14,2,2,2172,2019,8,355,3.28450954283178
5,0,0,250.0,14,12,2,2171,2019,10,400,4.0
2,0,0,800.0,14,6,1,1905,2019,10,400,3.0
4,0,0,38.0,14,6,1,1954,2020,2,459,3.28450954283178
4,0,0,100.0,14,6,3,2042,2020,2,459,4.0
4,0,0,156.0,14,7,1,1714,2021,2,400,3.0
1,0,0,460.0,14,7,1,1221,2021,4,18,4.0
3,0,0,454.0,14,12,6,1563,2021,6,18,2.0
2,0,0,250.0,14,7,1,942,2023,3,394,4.0
1,0,0,500.0,14,1,1,622,2023,5,238,3.28450954283178
6,0,0,350.0,14,8,2,559,2023,11,84,4.0
6,0,0,350.0,14,12,1,545,2024,3,18,4.0
5,0,0,520.0,14,7,1,883,2023,4,18,3.0
4,0,0,290.0,14,6,1,3856,2015,2,18,4.0
3,0,0,175.0,14,6,5,3657,2015,8,459,4.0
7,0,0,126.0,14,8,1,4146,2013,9,459,4.0
6,0,0,350.0,14,5,4,3810,2015,2,84,4.0
4,0,0,340.0,14,8,1,3957,2014,11,18,4.0
2,0,0,100.0,14,1,5,2722,2018,4,143,4.0
3,0,0,330.0,42,10,8,4857,2012,7,68,4.0
7,0,0,250.0,14,8,2,3544,2015,12,459,4.0
2,0,0,1.0,29,3,8,3525,2016,2,456,3.0
3,0,0,1.0,27,7,1,1782,2019,6,159,1.0
2,0,0,6.0,14,8,1,2024,2020,4,400,4.0
1,0,0,82.0,14,3,3,1880,2020,6,53,4.0
11,0,0,460.0,14,11,1,1741,2021,1,418,3.0
2,0,0,400.0,14,4,3,1201,2021,9,400,4.0
5,0,0,116.0,14,5,1,1368,2021,10,486,4.0
2,0,0,500.0,14,1,1,1141,2022,4,476,4.0
2,0,0,20.0,67,6,2,968,2023,1,459,4.0
1,0,0,500.0,14,1,1,588,2023,4,431,4.0
3,0,0,266.0,14,3,2,751,2023,5,351,3.0
3,0,0,1.0,29,11,1,707,2023,5,400,3.0
1,0,0,500.0,14,11,1,446,2023,11,459,3.28450954283178
4,0,0,226.0,14,4,1,613,2024,1,400,3.0
2,0,0,400.0,14,11,2,2752,2017,11,400,1.0
3,0,0,190.0,14,4,5,3311,2016,10,133,4.0
2,0,0,200.0,14,7,1,4099,2014,7,459,4.0
5,0,0,185.0,14,8,1,3884,2015,3,18,3.0
3,0,0,250.0,14,9,6,4637,2013,1,507,2.0
2,0,0,375.0,14,9,1,3132,2017,3,18,3.0
2,0,0,396.0,14,7,3,3078,2017,3,400,4.0
6,0,0,500.0,42,8,3,3623,2015,10,52,3.0
8,0,0,150.0,14,11,3,4072,2014,7,400,4.0
4,0,0,240.0,14,9,2,2431,2018,4,18,4.0
4,0,0,205.0,14,8,1,3605,2015,12,459,4.0
3,0,0,150.0,14,7,4,3748,2015,7,401,3.0
1,0,0,500.0,14,3,2,1779,2019,1,8,4.0
8,0,0,450.0,14,12,1,2200,2019,3,18,4.0
3,0,0,400.0,14,8,3,2044,2019,10,400,4.0
3,0,0,250.0,14,8,2,1675,2020,6,400,3.0
3,0,0,600.0,14,8,5,1742,2020,7,400,4.0
1,0,0,340.0,14,7,1,1739,2020,8,84,2.0
3,0,0,100.0,14,4,2,1150,2021,11,459,4.0
3,0,0,500.0,14,6,1,784,2022,10,459,4.0
5,0,0,320.0,14,3,2,1014,2022,11,134,4.0
3,0,0,1.0,27,11,2,570,2023,9,400,1.0
5,0,0,425.0,14,10,5,3449,2016,1,400,3.0
7,0,0,550.0,14,6,1,2999,2017,5,18,4.0
2,0,0,400.0,14,8,2,4717,2012,10,18,4.0
2,0,0,400.0,14,4,3,3840,2015,3,18,1.0
4,0,0,25.0,9,4,2,2405,2018,8,459,4.0
3,0,0,200.0,14,7,2,3684,2015,2,459,4.0
3,0,0,900.0,44,3,2,2504,2018,6,271,3.0
3,0,0,60.0,14,9,3,2573,2018,5,459,4.0
2,0,0,160.0,14,6,3,2315,2019,1,18,4.0
3,0,0,1.0,29,8,1,2377,2019,2,68,1.0
5,0,0,400.0,14,8,1,2391,2019,4,18,4.0
2,0,0,200.0,14,10,1,2235,2019,4,400,3.0
4,0,0,90.0,14,6,2,2018,2019,7,459,4.0
1,0,0,1.0,29,6,6,2163,2019,8,18,2.0
1,0,0,85.0,19,11,2,2102,2020,1,400,4.0
2,0,0,550.0,14,5,1,1753,2020,2,400,3.0
3,0,0,200.0,14,2,2,1790,2020,5,452,1.0
4,0,0,500.0,14,5,1,1808,2020,6,465,4.0
7,0,0,350.0,14,12,1,1678,2020,12,18,4.0
1,0,0,50.0,14,2,3,1206,2022,5,165,4.0
6,0,0,400.0,14,20,5,930,2023,4,13,4.0
2,0,0,1.0,29,8,2,568,2023,7,18,4.0
1,0,0,500.0,14,1,1,618,2023,12,281,4.0
2,0,0,200.0,14,12,5,3737,2015,7,339,3.0
4,0,0,220.0,14,1,1,3406,2016,4,272,3.0
4,0,0,1.0,27,12,1,2666,2018,3,18,1.0
2,0,0,90.0,14,5,2,2599,2018,8,418,3.28450954283178
3,0,0,250.0,14,9,5,4612,2013,2,418,2.0
2,0,0,200.0,14,6,1,4605,2013,2,418,3.0
10,0,0,125.0,14,5,2,4349,2013,5,459,4.0
3,0,0,300.0,14,6,4,4788,2012,7,400,4.0
6,0,0,500.0,14,1,1,3385,2015,9,85,4.0
4,0,0,500.0,14,5,2,3926,2014,8,504,2.0
1,0,0,202.0,42,3,5,4112,2014,7,134,4.0
3,0,0,21.0,14,6,8,3880,2015,3,322,4.0
4,0,0,1.0,29,6,1,3582,2015,12,305,4.0
6,0,0,500.0,14,9,3,2834,2018,1,400,4.0
5,1,0,6.0,44,7,2,2401,2018,7,169,4.0
3,0,0,250.0,14,6,5,3587,2015,10,459,4.0
6,0,0,6.0,30,9,1,4702,2012,10,256,3.0
3,0,0,15.0,42,12,3,4883,2012,4,53,4.0
3,0,0,20.0,7,2,1,1128,2019,1,134,1.0
2,0,0,340.0,14,8,1,2470,2019,1,394,2.0
4,0,0,5.0,33,1,2,2313,2019,1,320,3.0
4,0,0,200.0,14,6,1,1589,2019,5,459,3.0
2,0,0,800.0,14,6,2,2160,2019,8,400,4.0
2,0,0,375.0,14,7,2,2204,2019,9,400,4.0
4,0,0,200.0,17,8,1,2030,2020,2,352,4.0
2,0,0,450.0,14,8,2,1540,2020,11,400,4.0
3,0,0,500.0,14,6,1,1571,2021,1,400,4.0
6,0,0,240.0,14,3,1,1601,2021,6,421,3.0
5,0,0,1.0,29,7,1,1099,2022,3,18,4.0
6,0,0,3.0,71,7,1,1145,2022,7,459,3.0
1,0,0,208.0,14,14,1,923,2023,3,400,4.0
1,0,0,200.0,14,1,1,395,2024,4,484,4.0
6,0,0,500.0,14,3,1,515,2024,4,80,3.0
3,0,0,1.0,27,10,1,4252,2012,10,418,3.0
3,0,0,200.0,14,12,6,3455,2016,4,400,3.0
6,0,0,250.0,14,2,2,4559,2013,4,159,4.0
7,0,0,290.0,14,9,2,3815,2015,3,415,3.0
7,0,0,500.0,14,6,1,4890,2012,5,459,4.0
2,0,0,1.0,29,9,4,4199,2014,4,18,2.0
5,0,0,125.0,14,13,2,4379,2013,10,18,3.0
10,0,0,1500.0,42,9,2,3311,2015,1,18,1.0
6,1,0,150.0,14,7,1,4135,2014,6,159,1.0
1,0,0,500.0,14,5,3,3075,2016,11,400,4.0
5,0,0,1.25,29,8,3,2678,2018,1,400,4.0
4,0,0,500.0,14,11,2,2094,2018,1,400,1.0
1,0,0,1.5,29,5,1,4081,2013,3,52,3.28450954283178
3,0,0,1.0,29,9,1,2973,2017,1,68,4.0
1,0,0,240.0,14,6,3,4900,2012,5,459,4.0
5,0,0,170.0,14,4,3,3669,2015,10,459,4.0
2,0,0,180.0,14,6,6,3892,2015,2,337,4.0
2,0,0,200.0,14,7,3,4758,2012,9,13,1.0
4,0,0,60.0,70,5,2,2456,2018,12,459,3.0
3,0,0,500.0,42,5,1,1618,2020,7,159,1.0
2,0,0,1.0,29,11,2,1279,2021,11,400,3.0
10,0,0,0.4,27,10,3,1356,2022,2,396,4.0
1,0,0,320.0,44,2,1,1118,2022,10,52,4.0
9,0,0,170.0,14,6,1,1106,2022,10,486,4.0
4,0,0,25.0,14,10,1,897,2022,12,400,3.0
2,0,0,500.0,14,9,1,674,2023,5,400,1.0
1,0,0,500.0,14,7,1,557,2023,8,84,3.28450954283178
1,0,0,240.0,14,8,1,333,2024,11,418,3.28450954283178
4,0,0,400.0,14,5,1,3836,2015,2,400,4.0
3,0,0,255.0,14,14,7,3930,2015,1,505,4.0
5,0,0,200.0,14,7,4,3190,2017,1,400,4.0
1,0,0,750.0,14,3,1,2926,2017,1,504,2.0
2,0,0,100.0,14,7,6,4371,2013,10,459,4.0
7,0,0,0.5,27,9,4,2837,2017,10,418,1.0
1,0,0,200.0,14,14,3,4561,2013,4,159,3.0
7,0,0,350.0,14,13,1,4477,2013,4,418,3.0
1,0,0,250.0,14,12,1,2663,2018,7,418,3.0
3,0,0,1.0,29,9,1,4023,2014,10,18,3.0
7,0,0,1.0,29,8,1,2793,2016,3,18,3.0
3,0,0,160.0,14,7,2,4490,2013,4,459,4.0
9,0,0,500.0,14,11,1,3960,2014,11,18,4.0
1,0,0,100.0,14,8,2,4703,2012,11,18,3.0
3,0,0,150.0,42,5,3,3425,2016,5,134,4.0
3,0,0,200.0,14,6,2,2599,2018,8,400,3.0
3,0,0,350.0,14,7,1,2432,2018,9,400,1.0
6,0,0,25.0,14,12,1,3915,2014,10,400,4.0
11,0,0,650.0,14,6,3,2512,2018,7,459,4.0
4,0,0,90.0,14,6,3,3013,2017,4,459,3.0
6,0,0,150.0,14,11,2,2186,2019,2,18,4.0
3,0,0,500.0,14,1,2,2224,2019,4,349,4.0
4,0,0,1.0,29,5,1,1913,2019,8,164,4.0
2,0,0,242.0,14,7,1,2231,2019,9,400,4.0
2,0,0,125.0,14,8,1,1867,2020,1,159,3.0
3,0,0,150.0,14,10,2,1985,2020,4,400,3.0
3,0,0,250.0,14,10,2,1707,2020,8,400,4.0
1,0,0,1.0,27,12,1,1846,2020,8,18,1.0
2,0,0,200.0,14,15,1,1581,2020,12,400,1.0
2,0,0,750.0,14,7,1,1203,2021,3,400,3.0
9,0,0,140.0,14,9,1,1640,2021,4,352,4.0
1,0,0,500.0,14,7,1,1425,2021,5,84,4.0
2,0,0,225.0,14,9,2,956,2022,7,18,4.0
4,0,0,350.0,44,2,1,774,2023,4,421,4.0
4,0,0,210.0,14,6,1,604,2023,5,459,3.0
1,0,0,500.0,14,1,1,292,2024,11,36,3.28450954283178
3,0,0,33.0,7,7,2,2844,2017,6,67,4.0
3,0,0,200.0,14,11,4,2971,2017,6,159,3.0
2,0,0,1.0,27,7,2,3484,2015,9,459,4.0
6,0,0,265.0,14,6,5,4864,2012,6,134,4.0
5,0,0,300.0,14,9,1,3304,2015,12,418,4.0
6,0,0,400.0,14,13,1,3832,2015,4,159,3.0
10,0,0,328.0,14,8,1,4734,2012,11,159,4.0
3,0,0,125.0,14,5,5,3588,2015,10,459,3.0
1,0,0,3.0,44,2,2,2585,2018,1,279,4.0
2,0,0,90.0,23,6,1,2597,2018,7,418,3.28450954283178
4,0,0,1.0,29,6,1,3811,2015,5,418,3.28450954283178
3,0,0,250.0,42,5,10,4712,2012,11,133,3.0
2,0,0,400.0,14,8,4,2542,2018,10,68,4.0
12,0,0,220.0,14,5,1,2493,2018,10,164,4.0
3,0,0,500.0,14,3,2,2526,2018,11,134,1.0
2,0,0,2.0,71,10,2,2382,2019,4,418,3.0
2,0,0,25.0,14,5,1,2155,2019,7,459,4.0
2,0,0,1.0,29,11,2,1985,2020,2,400,4.0
4,0,0,100.0,14,5,1,1273,2020,2,459,3.0
2,0,0,12.0,38,7,1,1910,2020,8,344,3.0
3,0,0,500.0,14,4,1,1631,2020,8,18,4.0
4,0,0,320.0,14,12,1,1575,2021,4,18,3.28450954283178
2,0,0,2.0,71,6,1,1454,2021,9,400,4.0
5,0,0,350.0,14,6,1,836,2022,5,134,3.0
5,0,0,225.0,14,9,1,911,2023,4,400,4.0
1,0,0,500.0,14,12,1,743,2023,8,459,4.0
2,0,0,450.0,14,9,1,781,2023,9,400,4.0
2,0,0,450.0,44,15,1,476,2024,3,68,3.28450954283178
1,0,0,500.0,14,1,1,150,2024,11,492,1.0
5,0,0,500.0,14,8,1,3828,2015,4,18,4.0
2,0,0,275.0,42,7,1,3761,2015,6,68,4.0
3,0,0,85.0,14,7,1,3839,2015,2,459,4.0
4,0,0,100.0,14,2,1,4342,2013,4,90,3.0
3,0,0,200.0,42,10,3,3159,2017,1,18,4.0
3,0,0,200.0,14,4,3,2734,2018,3,459,4.0
3,1,0,300.0,14,6,3,3250,2016,4,13,4.0
3,0,0,400.0,14,10,2,2201,2018,3,159,3.0
3,0,0,245.0,14,12,1,1090,2018,1,18,4.0
5,0,0,330.0,42,10,1,4207,2014,4,53,3.28450954283178
8,0,0,390.0,14,10,2,3375,2016,7,18,4.0
3,0,0,190.0,14,7,2,4697,2012,11,95,3.0
4,0,0,1.0,27,12,7,4770,2012,9,400,1.0
4,0,0,190.0,14,1,1,3465,2016,4,393,4.0
5,0,0,224.0,14,2,3,3458,2016,4,170,4.0
4,0,0,520.0,14,7,2,2363,2018,9,18,3.0
6,0,0,128.0,14,9,1,2401,2019,3,134,4.0
1,0,0,100.0,14,5,1,1995,2019,7,67,4.0
4,0,0,100.0,14,6,1,1936,2019,11,75,3.0
5,0,0,140.0,14,6,1,1629,2020,6,459,3.0
4,0,0,380.0,14,9,1,1534,2020,11,459,4.0
1,0,0,500.0,14,7,1,1769,2020,12,84,4.0
1,0,0,50.0,14,3,1,1395,2021,6,101,3.28450954283178
3,0,0,340.0,14,7,2,1222,2021,9,394,4.0
6,0,0,85.0,14,6,1,1233,2022,4,459,4.0
5,0,0,150.0,14,9,1,1234,2022,6,418,3.0
4,0,0,360.0,14,4,2,1054,2022,11,134,4.0
1,0,0,500.0,14,1,1,562,2023,2,248,1.0
5,0,0,320.0,14,10,1,681,2023,3,400,4.0
2,0,0,500.0,14,10,2,706,2023,5,400,3.0
1,0,0,100.0,14,13,4,4684,2012,11,68,3.28450954283178
8,0,0,100.0,14,13,1,3336,2016,6,459,4.0
5,0,0,1.0,29,6,2,4556,2013,4,67,3.28450954283178
3,0,0,500.0,14,6,1,4156,2012,10,18,3.0
8,0,0,300.0,14,16,1,3796,2015,4,134,4.0
2,0,0,240.0,14,7,4,3450,2016,4,459,4.0
2,0,0,550.0,14,10,3,3429,2016,3,400,3.0
5,0,0,500.0,14,5,2,2805,2018,2,400,4.0
5,0,0,650.0,14,4,2,2604,2018,7,400,3.0
3,0,0,33.0,7,12,2,3737,2015,6,18,4.0
5,0,0,330.0,42,10,2,3364,2016,7,18,4.0
3,0,0,200.0,14,4,1,3148,2017,3,77,3.0
2,0,0,300.0,14,6,6,4324,2013,12,123,4.0
2,0,0,630.0,14,4,1,4504,2013,5,215,3.0
2,0,0,80.0,14,7,4,2631,2018,8,18,1.0
8,0,0,72.0,14,1,2,2233,2018,9,184,4.0
4,0,0,220.0,14,14,2,2551,2018,10,18,3.0
2,0,0,200.0,14,9,1,2448,2019,2,344,3.0
6,0,0,240.0,14,5,1,2285,2019,6,349,3.0
3,0,0,280.0,14,6,1,785,2019,9,451,3.0
3,0,0,160.0,14,5,1,1934,2020,3,459,4.0
2,0,0,500.0,14,10,1,1877,2020,6,18,1.0
3,0,0,140.0,14,1,1,1882,2020,7,250,4.0
3,0,0,150.0,42,4,2,1766,2020,9,134,4.0
2,0,0,500.0,14,4,1,1833,2020,9,134,4.0
2,0,0,500.0,14,5,1,1247,2020,11,459,4.0
2,0,0,350.0,14,8,5,1662,2021,2,400,4.0
3,0,0,400.0,14,7,2,1248,2021,9,400,4.0
5,0,0,500.0,14,12,1,1447,2021,10,13,1.0
2,0,0,190.0,14,4,1,1362,2022,2,134,4.0
4,0,0,132.0,14,7,1,779,2023,4,459,4.0
6,0,0,150.0,14,10,1,877,2023,4,486,4.0
2,0,0,57.0,14,1,1,429,2024,4,181,4.0
3,0,0,500.0,14,4,1,363,2024,7,259,4.0
1,0,0,500.0,14,1,1,172,2024,8,181,3.28450954283178
5,0,0,100.0,14,15,2,2754,2018,4,68,1.0
8,0,0,200.0,14,2,2,3793,2015,2,351,3.0
11,0,0,150.0,14,16,2,4096,2014,7,159,3.0
3,0,0,100.0,14,9,5,4565,2013,3,418,3.0
6,0,0,550.0,14,8,1,4130,2013,9,18,4.0
1,0,0,20.0,14,7,6,3932,2014,12,427,4.0
1,0,0,2.0,29,6,5,3544,2016,2,45,4.0
5,0,0,500.0,14,7,3,2659,2018,7,459,4.0
2,0,0,1.0,32,7,1,3262,2016,9,18,4.0
5,0,0,85.0,14,7,2,2460,2018,5,231,3.0
5,1,0,750.0,42,10,3,3460,2016,4,400,2.0
3,0,0,180.0,14,7,2,3202,2016,9,459,4.0
5,0,0,326.0,14,8,2,3602,2015,12,18,4.0
3,0,0,200.0,14,5,2,2299,2018,11,400,1.0
2,0,0,440.0,14,9,1,2357,2019,4,159,1.0
5,0,0,180.0,14,9,1,2191,2019,9,459,4.0
2,0,0,240.0,14,12,1,1909,2020,1,400,4.0
1,0,0,500.0,14,4,1,1860,2020,2,282,4.0
4,0,0,383.0,14,9,3,1906,2020,7,53,4.0
7,0,0,90.0,14,5,6,1461,2021,10,75,4.0
7,0,0,230.0,14,18,1,1428,2021,11,18,3.0
4,0,0,1.0,29,8,1,1100,2022,3,18,4.0
2,0,0,500.0,14,6,1,999,2022,4,415,4.0
3,0,0,500.0,14,7,1,706,2022,11,400,3.0
3,0,0,16.9,13,4,1,3447,2016,4,52,1.0
5,0,0,160.0,14,9,3,3110,2016,9,337,4.0
1,0,0,100.0,14,7,3,4101,2014,4,322,4.0
2,0,0,750.0,14,8,6,3799,2015,6,400,4.0
2,0,0,100.0,14,8,1,3728,2015,7,400,1.0
5,0,0,100.0,14,10,16,4891,2012,5,75,4.0
3,0,0,199.0,14,7,1,4677,2013,1,418,4.0
3,0,0,500.0,14,9,1,2713,2018,4,236,3.28450954283178
2,0,0,250.0,42,5,1,3049,2016,1,504,1.0
4,0,0,680.0,14,13,4,3634,2015,10,13,3.0
3,0,0,605.0,14,3,2,2488,2018,7,134,4.0
5,0,0,150.0,14,12,5,4513,2013,5,400,4.0
4,0,0,1.0,29,13,3,3187,2016,12,68,4.0
2,0,0,1.0,29,5,4,3966,2014,10,43,4.0
5,0,0,200.0,14,7,1,3054,2017,6,400,4.0
6,0,0,720.0,14,8,1,4043,2014,8,15,4.0
2,0,0,165.0,14,10,2,2558,2018,9,68,3.28450954283178
6,0,0,400.0,14,1,2,2136,2019,3,493,3.0
4,0,0,1.0,32,12,2,2377,2019,3,400,4.0
4,0,0,250.0,14,11,5,2391,2019,4,400,4.0
4,0,0,150.0,14,4,1,2169,2019,9,400,3.0
2,0,0,190.0,14,5,2,1958,2019,9,134,4.0
5,0,0,680.0,14,7,1,2041,2019,10,459,4.0
5,0,0,500.0,14,5,1,1632,2020,7,400,4.0
7,0,0,380.0,14,7,1,1803,2020,11,53,4.0
3,0,0,1.0,29,11,1,1250,2021,8,400,4.0
1,0,0,175.0,14,6,1,1372,2022,1,459,4.0
4,0,0,250.0,14,7,2,807,2023,4,400,3.0
2,0,0,360.0,14,10,2,783,2023,7,18,3.0
2,0,0,200.0,14,8,2,688,2023,9,459,3.0
1,0,0,500.0,14,7,1,0,2024,11,84,3.28450954283178
6,0,0,400.0,14,11,1,3704,2015,2,400,1.0
1,0,0,200.0,14,15,7,2929,2017,4,400,4.0
1,0,0,50.0,7,4,1,4441,2013,8,67,4.0
3,0,0,8.0,71,5,1,3624,2015,9,459,4.0
5,0,0,125.0,14,11,2,3917,2015,1,400,4.0
1,0,0,230.0,14,7,11,3363,2016,8,459,4.0
3,0,0,600.0,14,6,2,2669,2017,9,400,4.0
7,0,0,500.0,14,9,5,4349,2013,4,18,4.0
4,0,0,150.0,14,11,4,3428,2016,4,18,4.0
2,0,0,35.0,14,11,1,3056,2017,3,400,4.0
3,0,0,360.0,14,4,1,2666,2018,3,465,4.0
5,0,0,500.0,14,10,2,2702,2018,3,459,3.0
2,0,0,100.0,14,4,11,4751,2012,10,337,4.0
4,1,0,1.0,29,12,1,2668,2018,4,53,1.0
3,0,0,1.25,29,5,9,3824,2015,4,43,4.0
2,0,0,1000.0,14,11,3,3387,2015,9,18,3.28450954283178
5,0,0,170.0,14,9,2,3088,2017,5,459,4.0
3,0,0,1.0,29,4,2,2619,2018,6,0,4.0
2,0,0,570.0,14,6,3,2867,2017,11,459,4.0
1,0,0,250.0,42,5,7,4010,2014,8,307,3.0
2,0,0,5.0,29,5,2,2380,2018,10,67,1.0
2,0,0,400.0,42,10,2,2325,2019,2,400,4.0
4,0,0,24.0,71,10,3,1977,2020,5,418,4.0
4,0,0,42.0,14,7,3,1672,2021,1,459,4.0
2,0,0,625.0,14,7,1,1463,2021,3,400,1.0
3,0,0,170.0,14,8,1,1470,2021,8,400,3.0
2,0,0,200.0,14,5,1,1359,2021,12,459,3.0
4,0,0,80.0,14,3,1,1247,2022,5,223,4.0
4,0,0,500.0,14,9,1,348,2022,6,400,1.0
3,0,0,1.0,27,11,2,518,2022,8,400,1.0
2,0,0,500.0,14,1,1,1056,2022,9,154,3.0
1,0,0,500.0,14,1,1,876,2022,10,106,3.28450954283178
8,1,0,581.0,14,6,3,3723,2015,8,400,4.0
4,0,0,150.0,14,12,6,3808,2015,1,415,3.0
2,0,0,200.0,14,10,2,2600,2018,8,400,1.0
6,0,0,0.5,27,9,1,3141,2016,9,418,1.0
5,0,0,1.0,29,8,3,3978,2014,11,400,4.0
4,0,0,730.0,14,8,1,4264,2013,11,400,3.0
5,0,0,3.0,71,4,2,3051,2017,4,418,4.0
4,0,0,750.0,14,12,3,3886,2015,2,18,3.0
4,0,0,300.0,14,4,2,3471,2016,4,459,4.0
4,0,0,720.0,14,3,2,2568,2018,1,134,4.0
